,Date,Open,High,Low,Close,Adj Close,Volume,%K,%D,RSI,ADX,EMA_8,EMA_21,EMA_34,EMA_55,EMA_89,SMA_50,SMA_100,SMA_200,ATR,UpperBand1,LowerBand1,UpperBand2,LowerBand2,UpperBand3,LowerBand3,date
149,2022-08-08,4155.93017578125,4186.6201171875,4128.97021484375,4140.06005859375,4140.06005859375,4221090000,75.95661070284459,86.48203126324717,45.77537315198652,24.462425721056547,4110.12,4026.8,3997.05,4005.5,4049.48,3945.26,4116.53,,72.98087472901184,4099.78,3953.82,4172.76,3880.84,4245.74,3807.86,19212.0
150,2022-08-09,4133.10986328125,4137.2998046875,4112.08984375,4122.47021484375,4122.47021484375,3913090000,40.27019101591004,68.61166687534457,17.21725379387901,24.752687085964094,4112.86,4035.5,4004.22,4009.7,4051.16,3946.55,4114.18,,70.8375099725708,4106.34,3964.66,4177.18,3893.82,4248.01,3822.99,19213.0
151,2022-08-10,4181.02001953125,4211.02978515625,4177.259765625,4210.240234375,4210.240234375,4546010000,99.39829871473331,71.87503347782932,88.54382981912656,25.928983627283035,4134.5,4051.39,4015.99,4016.89,4054.81,3947.59,4112.16,,71.68141760780551,4123.07,3979.71,4194.75,3908.03,4266.43,3836.35,19214.0
152,2022-08-11,4227.39990234375,4257.91015625,4201.41015625,4207.27001953125,4207.27001953125,4630200000,71.5664744797107,70.41165473678468,83.66487943636423,27.484321693974604,4150.67,4065.56,4026.93,4023.71,4058.31,3949.09,4109.6,,70.95849295981478,4136.52,3994.6,4207.48,3923.64,4278.44,3852.68,19215.0
153,2022-08-12,4225.02001953125,4280.47021484375,4219.77978515625,4280.14990234375,4280.14990234375,3788010000,99.8150195131855,90.25993090254319,95.58995334899839,29.12879496421231,4179.45,4085.07,4041.4,4032.91,4063.4,3952.67,4107.79,,71.06524069089502,4156.14,4014.0,4227.2,3942.94,4298.27,3871.87,19216.0
154,2022-08-15,4269.3701171875,4301.7900390625,4256.89990234375,4297.14013671875,4297.14013671875,3696830000,97.60905861233508,89.6635175350771,96.70984651299055,30.83977972288896,4205.6,4104.34,4056.01,4042.38,4068.76,3955.08,4105.65,,69.81880716841194,4174.16,4034.52,4243.98,3964.7,4313.8,3894.88,19219.0
155,2022-08-16,4290.4599609375,4325.27978515625,4277.77001953125,4305.2001953125,4305.2001953125,4329820000,90.7878996957899,96.07065927377016,97.34865239273061,32.62610152359264,4227.73,4122.6,4070.25,4051.8,4074.18,3959.01,4104.14,,68.7564718568209,4191.36,4053.84,4260.11,3985.09,4328.87,3916.33,19220.0
156,2022-08-17,4280.39990234375,4302.18017578125,4253.080078125,4274.0400390625,4274.0400390625,3885030000,75.96521404539031,88.1207241178384,38.920477011599054,33.57267789497,4238.02,4136.37,4081.9,4059.76,4078.75,3962.06,4101.68,,67.96426449161514,4204.33,4068.41,4272.3,4000.44,4340.26,3932.48,19221.0
157,2022-08-18,4273.1298828125,4292.52978515625,4261.97998046875,4283.740234375,4283.740234375,3340330000,80.51523889577268,82.42278421231764,55.53593710768187,34.44644069931833,4248.18,4149.77,4093.43,4067.78,4083.44,3964.52,4099.08,,66.18262354856203,4215.95,4083.59,4282.14,4017.4,4348.32,3951.22,19222.0
158,2022-08-19,4266.31005859375,4266.31005859375,4218.7001953125,4228.47998046875,4228.47998046875,3761340000,34.60357254779066,63.694675162984545,13.547297691611845,34.04144699029387,4243.8,4156.92,4101.15,4073.54,4086.76,3966.78,4095.61,,66.12821476351147,4223.05,4090.79,4289.18,4024.66,4355.3,3958.54,19223.0
159,2022-08-22,4195.080078125,4195.080078125,4129.85986328125,4137.990234375,4137.990234375,3907430000,4.160461746039678,39.759757729867665,3.8972308686702206,31.733588060815162,4220.29,4155.2,4103.26,4075.85,4087.93,3969.18,4090.68,,67.67544821227281,4222.88,4087.52,4290.55,4019.85,4358.23,3952.17,19226.0
160,2022-08-23,4133.08984375,4159.77001953125,4124.02978515625,4128.72998046875,4128.72998046875,3823520000,2.3355007763975153,13.699845023409281,3.401344880625942,29.494033283575565,4199.94,4152.8,4104.71,4077.74,4088.86,3973.74,4085.94,,66.15472374383125,4218.95,4086.65,4285.11,4020.49,4351.26,3954.34,19227.0
161,2022-08-24,4126.5498046875,4156.56005859375,4119.97021484375,4140.77001953125,4140.77001953125,3583630000,10.1309474545394,5.542303325658859,27.417048873261052,27.34631279382857,4186.79,4151.7,4106.77,4080.0,4090.05,3981.56,4082.04,,64.74687231555357,4216.45,4086.95,4281.19,4022.21,4345.94,3957.46,19228.0
162,2022-08-25,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,4199.1201171875,3566870000,38.551491887726705,17.005980039554533,78.71297582692817,26.17257146324478,4189.53,4156.01,4112.05,4084.27,4092.53,3990.83,4078.58,,64.50987932582483,4220.52,4091.5,4285.03,4026.99,4349.54,3962.48,19229.0
163,2022-08-26,4198.740234375,4203.0400390625,4057.659912109375,4057.659912109375,4057.659912109375,3832750000,0.0,16.227479780755363,17.781574521836774,24.879321389703968,4160.23,4147.07,4108.94,4083.31,4091.74,3996.19,4073.33,,68.36084349855341,4215.43,4078.71,4283.79,4010.35,4352.15,3941.99,19230.0
164,2022-08-29,4034.580078125,4062.989990234375,4017.419921875,4030.610107421875,4030.610107421875,3396510000,4.794515685317478,14.448669191014721,13.719896336442005,24.277380978086867,4131.42,4136.48,4104.47,4081.43,4090.35,4003.46,4068.38,,67.27556849192587,4203.76,4069.2,4271.03,4001.93,4338.31,3934.65,19233.0
165,2022-08-30,4041.25,4044.97998046875,3965.2099609375,3986.159912109375,3986.159912109375,3835860000,6.957802848603671,3.9174395113070446,7.836740921338944,24.401854618139968,4099.14,4122.82,4097.71,4078.02,4087.97,4009.69,4063.43,,67.8705423509413,4190.69,4054.95,4258.56,3987.08,4326.43,3919.21,19234.0
166,2022-08-31,4000.669921875,4015.3701171875,3954.530029296875,3955.0,3955.0,4542490000,0.1891154016565527,3.980477978525896,4.894321698881512,24.64829614860641,4067.11,4107.56,4089.55,4073.61,4084.95,4013.5,4057.98,,67.53575880521196,4175.1,4040.02,4242.63,3972.49,4310.17,3904.95,19235.0
167,2022-09-01,3936.72998046875,3970.22998046875,3903.64990234375,3966.85009765625,3966.85009765625,4152250000,21.109645095580046,9.418854448613418,26.021075598939106,25.468434371314927,4044.83,4094.77,4082.54,4069.79,4082.26,4017.63,4052.76,,67.49025020139234,4162.26,4027.28,4229.75,3959.79,4297.24,3892.3,19236.0
168,2022-09-02,3994.659912109375,4018.429931640625,3906.2099609375,3924.260009765625,3924.260009765625,3665850000,6.884030198107808,9.394263565114798,10.02054660837878,25.20061390129776,4018.04,4079.27,4073.49,4064.58,4078.67,4020.21,4047.88,,69.62023689195104,4148.89,4009.65,4218.51,3940.03,4288.13,3870.41,19237.0
169,2022-09-06,3930.889892578125,3942.550048828125,3886.75,3908.18994140625,3908.18994140625,4127340000,6.778569906848503,11.59074840017878,6.844484310645299,25.20116733346934,3993.63,4063.72,4064.05,4058.99,4074.8,4020.13,4042.99,,68.96213269843551,4132.68,3994.76,4201.64,3925.8,4270.61,3856.83,19241.0
170,2022-09-07,3909.429931640625,3987.889892578125,3906.030029296875,3979.8701171875,3979.8701171875,3890320000,29.441368897835936,14.367989667597412,75.66178594113875,24.29268073115427,3990.57,4056.09,4059.24,4056.15,4072.64,4021.73,4038.32,,69.57631034523621,4125.67,3986.51,4195.24,3916.94,4264.82,3847.36,19242.0
171,2022-09-08,3959.93994140625,4010.5,3944.81005859375,4006.179931640625,4006.179931640625,3966850000,67.76551194867838,34.661816917787604,84.21950987566994,23.030925506523438,3994.04,4051.56,4056.2,4054.37,4071.13,4025.42,4034.46,,69.39124515766544,4120.95,3982.17,4190.34,3912.78,4259.73,3843.39,19243.0
172,2022-09-09,4022.93994140625,4076.81005859375,4022.93994140625,4067.360107421875,4067.360107421875,3901940000,95.02791315450759,64.0782646670073,94.01183868593748,21.760765272424354,4010.33,4052.99,4056.84,4054.83,4071.05,4030.39,4031.22,,69.4502395288778,4122.44,3983.54,4191.89,3914.09,4261.34,3844.64,19244.0
173,2022-09-12,4083.669921875,4119.27978515625,4083.669921875,4110.41015625,4110.41015625,3814200000,96.18559450339234,86.32633986885942,96.8033984480059,21.198128681515893,4032.57,4058.21,4059.9,4056.82,4071.94,4036.89,4027.7,,68.61545087199671,4126.83,3989.59,4195.44,3920.98,4264.06,3852.36,19247.0
174,2022-09-13,4037.1201171875,4037.1201171875,3921.280029296875,3932.68994140625,3932.68994140625,4224550000,19.75658360299105,70.32336375363032,19.963627077757337,20.744853687233647,4010.38,4046.8,4052.63,4052.38,4068.78,4039.04,4022.43,,74.35424497109805,4121.15,3972.45,4195.51,3898.09,4269.86,3823.74,19248.0
175,2022-09-14,3940.72998046875,3961.93994140625,3912.179931640625,3946.010009765625,3946.010009765625,4293240000,25.484911417178157,47.14236317452051,28.474182596292223,20.42766791113,3996.07,4037.64,4046.54,4048.57,4066.0,4041.33,4017.95,,73.18309091369458,4110.82,3964.46,4184.01,3891.27,4257.19,3818.09,19249.0
176,2022-09-15,3932.409912109375,3959.139892578125,3888.280029296875,3901.35009765625,3901.35009765625,4441830000,6.278807528437428,17.173434182868878,16.622050016867277,20.40640005612793,3975.02,4025.25,4038.24,4043.31,4062.27,4042.46,4014.25,,73.07246102643532,4098.32,3952.18,4171.39,3879.11,4244.47,3806.03,19250.0
177,2022-09-16,3880.949951171875,3880.949951171875,3837.080078125,3873.330078125,3873.330078125,7954650000,12.845512981339056,14.869743975651547,10.918987181148694,20.93624496200406,3952.42,4011.44,4028.82,4037.23,4058.0,4041.87,4010.02,,72.65329714571222,4084.09,3938.79,4156.75,3866.13,4229.4,3793.48,19251.0
178,2022-09-19,3849.909912109375,3900.449951171875,3838.5,3899.889892578125,3899.889892578125,3766850000,22.257221707947988,13.793847405908158,46.026043954278464,21.076773843514875,3940.75,4001.3,4021.45,4032.31,4054.42,4041.88,4007.27,,72.14361400410091,4073.44,3929.16,4145.59,3857.01,4217.73,3784.87,19254.0
179,2022-09-20,3875.22998046875,3876.010009765625,3827.5400390625,3855.929931640625,3855.929931640625,4058050000,9.731239215174323,14.94465796815379,19.97153277500952,21.332534854102935,3921.9,3988.08,4011.99,4026.01,4049.93,4041.91,4003.99,,72.1534349332211,4060.23,3915.93,4132.39,3843.77,4204.54,3771.62,19255.0
180,2022-09-21,3871.39990234375,3907.070068359375,3789.489990234375,3789.929931640625,3789.929931640625,4078330000,0.13340055181338137,10.707287158311898,7.3974324284967565,21.99832891281017,3892.57,3970.07,3999.3,4017.56,4044.05,4041.34,3999.01,,74.31660841854391,4044.39,3895.75,4118.7,3821.44,4193.02,3747.12,19256.0
181,2022-09-22,3782.360107421875,3790.89990234375,3749.449951171875,3757.989990234375,3757.989990234375,4284600000,2.9686912552607705,4.277777007416157,4.596458593580408,23.031326225675453,3862.67,3950.79,3985.51,4008.28,4037.59,4040.46,3995.27,,72.75152950203586,4023.54,3878.04,4096.29,3805.29,4169.04,3732.54,19257.0
182,2022-09-23,3727.139892578125,3727.139892578125,3647.469970703125,3693.22998046875,3693.22998046875,5144270000,14.551472009651656,5.884521272241934,1.8128890979424455,24.86169713415342,3825.01,3927.37,3968.81,3997.01,4029.81,4038.52,3990.65,,74.55002902723653,4001.92,3852.82,4076.47,3778.27,4151.02,3703.72,19258.0
183,2022-09-26,3682.719970703125,3715.669921875,3644.760009765625,3655.0400390625,3655.0400390625,4886140000,3.2699386503067487,6.930033971739724,1.057540115129413,26.57195148145145,3787.24,3902.62,3950.88,3984.79,4021.34,4034.35,3985.45,,74.37669012638598,3977.0,3828.24,4051.37,3753.87,4125.75,3679.49,19261.0
184,2022-09-27,3686.43994140625,3717.530029296875,3623.2900390625,3647.2900390625,3647.2900390625,4577740000,8.457254747441203,8.759555135799866,0.9045715954730298,28.31990829709065,3756.14,3879.41,3933.53,3972.72,4012.9,4030.68,3978.92,,75.32256156009974,3954.73,3804.09,4030.06,3728.76,4105.38,3653.44,19262.0
185,2022-09-28,3651.93994140625,3736.739990234375,3640.610107421875,3719.0400390625,3719.0400390625,4684850000,33.740922586145636,15.156038661297861,73.05927703963431,29.488368099313064,3747.9,3864.83,3921.28,3963.65,4006.27,4026.33,3974.64,,76.31338638164262,3941.14,3788.52,4017.46,3712.2,4093.77,3635.89,19263.0
186,2022-09-29,3687.010009765625,3687.010009765625,3610.39990234375,3640.469970703125,3640.469970703125,4681810000,10.135858540555532,17.444678624714122,28.157228099670377,30.836067224997315,3724.02,3844.43,3905.23,3952.09,3998.01,4019.94,3969.81,,77.85275544531439,3922.28,3766.58,4000.14,3688.72,4077.99,3610.87,19264.0
187,2022-09-30,3633.47998046875,3671.43994140625,3584.1298828125,3585.6201171875,3585.6201171875,5645360000,0.46145832624589594,14.779413150982352,15.153754626462316,32.30480798140935,3693.27,3820.9,3886.97,3938.99,3988.71,4011.67,3965.75,,78.30310321428752,3899.2,3742.6,3977.51,3664.29,4055.81,3585.99,19265.0
188,2022-10-03,3609.780029296875,3698.35009765625,3604.929931640625,3678.429931640625,3678.429931640625,4806680000,45.60624845028515,18.73452177236219,66.8938201827541,32.99570029622851,3689.97,3807.95,3875.05,3929.67,3981.72,4006.01,3962.53,,79.94247832164287,3887.89,3728.01,3967.83,3648.07,4047.78,3568.12,19268.0
189,2022-10-04,3726.4599609375,3791.919921875,3726.4599609375,3790.929931640625,3790.929931640625,5146580000,99.52356222712041,48.53042300121715,86.6419509352327,31.694421026055952,3712.41,3806.4,3870.24,3924.71,3977.42,4002.49,3961.09,,81.53997888891583,3887.94,3724.86,3969.48,3643.32,4051.02,3561.78,19269.0
190,2022-10-05,3753.25,3806.909912109375,3722.659912109375,3783.280029296875,3783.280029296875,4293180000,89.39317725781831,78.17432931174129,80.1406101221047,30.22506324109804,3728.16,3804.3,3865.27,3919.66,3973.04,3999.74,3959.62,,81.66902751325317,3885.97,3722.63,3967.64,3640.96,4049.31,3559.29,19270.0
191,2022-10-06,3771.969970703125,3797.929931640625,3739.219970703125,3744.52001953125,3744.52001953125,4252100000,71.99484497105227,86.97052815199699,45.524517498494546,28.86873297805997,3731.79,3798.87,3858.37,3913.4,3967.9,3994.16,3956.82,,80.5757386286935,3879.45,3718.29,3960.02,3637.72,4040.6,3557.14,19271.0
192,2022-10-07,3706.739990234375,3706.739990234375,3620.72998046875,3639.659912109375,3639.659912109375,4449660000,24.925945773566667,62.10465600081241,13.641840411311932,29.081869323422477,3711.32,3784.39,3845.88,3903.61,3960.51,3985.5,3953.14,,82.63356245887476,3867.02,3701.76,3949.66,3619.12,4032.29,3536.49,19272.0
193,2022-10-10,3647.510009765625,3652.169921875,3588.10009765625,3612.389892578125,3612.389892578125,3834320000,12.685162963133434,36.53531790258412,9.999424213442282,29.59959057269585,3689.33,3768.76,3832.53,3893.2,3952.67,3975.14,3948.38,,81.74957492363072,3850.51,3687.01,3932.26,3605.26,4014.01,3523.51,19275.0
194,2022-10-11,3595.860107421875,3640.659912109375,3568.449951171875,3588.840087890625,3588.840087890625,4759030000,8.550759061851153,15.387289266183748,6.843499172594576,30.266581282165212,3667.0,3752.4,3818.61,3882.32,3944.48,3964.55,3945.03,,81.29530759095782,3833.7,3671.1,3914.99,3589.81,3996.29,3508.51,19276.0
195,2022-10-12,3590.830078125,3608.340087890625,3573.860107421875,3577.030029296875,3577.030029296875,4006830000,3.5981210813201576,8.278014368768243,5.198043077262582,30.882265013983083,3647.01,3736.46,3804.8,3871.41,3936.22,3954.26,3941.79,,79.06600629942412,3815.53,3657.39,3894.59,3578.33,3973.66,3499.26,19277.0
196,2022-10-13,3520.3701171875,3685.409912109375,3491.580078125,3669.909912109375,3669.909912109375,5021680000,56.55342906539299,22.900769736188096,80.17474973572553,32.20269928143384,3652.1,3730.41,3797.09,3864.21,3930.23,3944.56,3939.48,,84.53095047489796,3814.94,3645.88,3899.47,3561.35,3984.0,3476.82,19278.0
197,2022-10-14,3690.409912109375,3712.0,3579.679931640625,3583.070068359375,3583.070068359375,4243030000,29.014060952731942,29.721870366481692,32.34297952481188,32.82323279029346,3636.76,3717.01,3784.86,3854.16,3922.42,3933.18,3935.57,,86.80662275511115,3803.82,3630.2,3890.62,3543.4,3977.43,3456.59,19279.0
198,2022-10-17,3638.64990234375,3689.72998046875,3638.64990234375,3677.949951171875,3677.949951171875,4352780000,60.835633152137106,48.801041056754,70.63062452500749,33.39603295231773,3645.91,3713.46,3778.76,3847.86,3916.93,3923.84,3932.93,,87.75201748626657,3801.21,3625.71,3888.96,3537.96,3976.72,3450.2,19282.0
199,2022-10-18,3746.260009765625,3762.7900390625,3686.530029296875,3719.97998046875,3719.97998046875,4483740000,84.21515992784073,58.02161801090326,80.43832771182791,32.361569288993785,3662.37,3714.05,3775.4,3843.29,3912.5,3915.43,3930.35,4150.59,87.61335417218841,3801.66,3626.44,3889.28,3538.82,3976.89,3451.21,19283.0
200,2022-10-19,3703.110107421875,3728.580078125,3666.510009765625,3695.159912109375,3695.159912109375,4223800000,75.06355344790958,73.37144884262914,57.686358044415634,31.660591585240997,3669.66,3712.34,3770.81,3838.0,3907.62,3906.89,3926.72,4145.09,86.3970072287211,3798.74,3625.94,3885.13,3539.55,3971.53,3453.15,19284.0
201,2022-10-20,3689.050048828125,3736.0,3656.43994140625,3665.780029296875,3665.780029296875,4496620000,64.2306612079116,74.50312486122063,34.55044339057528,31.143275720114183,3668.8,3708.1,3764.81,3831.84,3902.18,3896.0,3921.79,4139.45,86.07143824610343,3794.17,3622.03,3880.24,3535.96,3966.31,3449.89,19285.0
202,2022-10-21,3657.10009765625,3757.889892578125,3647.419921875,3752.75,3752.75,5078020000,96.29805666879112,78.5307571082041,80.60437121887371,30.19288812768352,3687.45,3712.16,3764.12,3829.02,3898.83,3886.91,3918.0,4134.71,87.23327312500922,3799.39,3624.93,3886.63,3537.69,3973.86,3450.46,19286.0
203,2022-10-24,3762.010009765625,3810.739990234375,3741.64990234375,3797.340087890625,3797.340087890625,4747930000,95.80150832377787,85.44340873349353,88.73354332759344,28.273738594670974,3711.87,3719.91,3766.02,3827.89,3896.55,3877.25,3914.96,4130.22,86.36931192337187,3806.28,3633.54,3892.65,3547.17,3979.02,3460.8,19289.0
204,2022-10-25,3799.43994140625,3862.85009765625,3799.43994140625,3859.110107421875,3859.110107421875,4843120000,98.67924284291706,96.92626927849534,94.78697515408234,26.574401599579144,3744.59,3732.56,3771.34,3829.0,3895.71,3868.49,3911.78,4126.13,85.37601182062201,3817.94,3647.18,3903.31,3561.81,3988.69,3476.43,19290.0
205,2022-10-26,3825.969970703125,3886.14990234375,3824.070068359375,3830.60009765625,3830.60009765625,4817310000,77.55563446969697,90.67879521213064,63.361136012417404,25.366347386212514,3763.7,3741.47,3774.72,3829.06,3894.25,3859.0,3909.0,4121.93,84.26667001889597,3825.74,3657.2,3910.0,3572.94,3994.27,3488.67,19291.0
206,2022-10-27,3834.68994140625,3859.949951171875,3803.7900390625,3807.300048828125,3807.300048828125,4687320000,66.97111382458036,81.06866371239812,41.09261217317318,23.867515695630168,3773.39,3747.46,3776.59,3828.28,3892.3,3849.66,3905.86,4117.4,82.92825297558545,3830.39,3664.53,3913.32,3581.6,3996.24,3498.68,19292.0
207,2022-10-28,3808.260009765625,3905.419921875,3808.260009765625,3901.06005859375,3901.06005859375,4459410000,98.31013051114341,80.94562626847357,84.6135360428579,23.197218653225693,3801.76,3761.42,3783.7,3830.88,3892.49,3842.01,3903.27,4113.27,83.65166345517066,3845.07,3677.77,3928.72,3594.12,4012.37,3510.47,19293.0
208,2022-10-31,3881.85009765625,3893.72998046875,3863.179931640625,3871.97998046875,3871.97998046875,4820620000,87.0387824006783,84.10667557880068,58.02260747024443,22.57848292177541,3817.37,3771.47,3788.74,3832.35,3892.03,3834.88,3900.83,4109.34,81.47206647888277,3852.94,3690.0,3934.41,3608.53,4015.89,3527.05,19296.0
209,2022-11-01,3901.7900390625,3911.7900390625,3843.800048828125,3856.10009765625,3856.10009765625,4481210000,78.93485769166836,88.09459020116334,43.196581477469714,21.591337240232555,3825.97,3779.17,3792.59,3833.2,3891.23,3829.24,3899.21,4105.3,80.83006284819191,3860.0,3698.34,3940.83,3617.51,4021.66,3536.68,19297.0
210,2022-11-02,3852.89990234375,3894.43994140625,3758.679931640625,3759.68994140625,3759.68994140625,4899000000,10.603047235304079,58.858895775883575,10.52894229202542,20.72271763646821,3811.24,3777.4,3790.71,3830.57,3888.28,3821.86,3897.8,4101.22,83.44577460616492,3860.85,3693.95,3944.29,3610.51,4027.74,3527.06,19298.0
211,2022-11-03,3733.25,3750.590087890625,3698.14990234375,3719.889892578125,3719.889892578125,4625290000,10.17598592112631,33.23796361603291,6.4817636400276655,20.772043713673465,3790.94,3772.17,3786.67,3826.62,3884.51,3813.44,3897.5,4097.15,82.40264434218088,3854.57,3689.77,3936.98,3607.36,4019.38,3524.96,19299.0
212,2022-11-04,3766.97998046875,3796.340087890625,3708.840087890625,3770.550048828125,3770.550048828125,5400180000,33.88883175060281,18.22262163567773,52.733820231211105,19.961161483356452,3786.41,3772.02,3785.74,3824.61,3881.95,3804.87,3897.85,4093.59,82.64537556398179,3854.67,3689.37,3937.31,3606.73,4019.96,3524.08,19300.0
213,2022-11-07,3780.7099609375,3813.949951171875,3764.699951171875,3806.800048828125,3806.800048828125,4341620000,50.856617184910924,31.640478285546674,72.32323728551832,18.900248397097098,3790.94,3775.18,3786.95,3823.98,3880.27,3799.86,3898.02,4090.64,81.05511958474456,3856.24,3694.12,3937.29,3613.07,4018.35,3532.01,19303.0
214,2022-11-08,3817.02001953125,3859.39990234375,3786.280029296875,3828.110107421875,3828.110107421875,4607640000,60.831362062463576,48.525603665992435,81.39100740510005,17.734559382310902,3799.2,3779.99,3789.3,3824.13,3879.1,3795.81,3899.64,4087.73,80.67725070198887,3860.67,3699.31,3941.34,3618.64,4022.02,3537.96,19304.0
215,2022-11-09,3810.93994140625,3818.199951171875,3744.219970703125,3748.570068359375,3748.570068359375,4645010000,23.600511959043278,45.096163735472594,23.620528275390143,16.765431231407938,3787.95,3777.14,3786.97,3821.43,3876.18,3791.05,3900.37,4084.69,80.8302452742156,3857.97,3696.31,3938.8,3615.48,4019.63,3534.65,19305.0
216,2022-11-10,3859.889892578125,3958.330078125,3859.889892578125,3956.3701171875,3956.3701171875,5781260000,99.24669090117463,61.226188307560484,83.77900635377333,16.98984626144681,3825.38,3793.43,3796.65,3826.25,3877.97,3791.08,3902.29,4082.72,86.96975786904461,3880.4,3706.46,3967.37,3619.49,4054.34,3532.52,19306.0
217,2022-11-11,3963.719970703125,4001.47998046875,3944.820068359375,3992.929931640625,3992.929931640625,5593310000,97.18127233508258,73.34282506510016,87.29902894067425,17.648006231441055,3862.61,3811.57,3807.87,3832.2,3880.55,3791.6,3904.62,4081.05,85.52643188048891,3897.1,3726.04,3982.62,3640.52,4068.15,3554.99,19307.0
218,2022-11-14,3977.969970703125,4008.969970703125,3956.39990234375,3957.25,3957.25,4561930000,83.3601572201813,93.26270681881283,61.32431689913939,18.333092900424386,3883.64,3824.81,3816.4,3836.67,3882.26,3792.26,3906.23,4078.68,83.95708123662635,3908.77,3740.85,3992.72,3656.9,4076.68,3572.94,19310.0
219,2022-11-15,4006.409912109375,4028.840087890625,3953.169921875,3991.72998046875,3991.72998046875,5015310000,88.40309143066406,89.64817366197597,75.44497014466154,19.177114665995664,3907.66,3839.99,3826.42,3842.21,3884.71,3793.93,3907.03,4076.06,83.56246622610247,3923.55,3756.43,4007.11,3672.87,4090.68,3589.3,19311.0
220,2022-11-16,3976.820068359375,3983.090087890625,3954.340087890625,3958.7900390625,3958.7900390625,4165320000,75.388229925442,82.3838261920958,44.442298772036615,19.95621168036915,3919.02,3850.79,3833.99,3846.37,3886.37,3793.51,3907.62,4073.12,81.36377224286545,3932.15,3769.43,4013.52,3688.06,4094.88,3606.7,19312.0
221,2022-11-17,3919.260009765625,3954.330078125,3906.5400390625,3946.56005859375,3946.56005859375,4051780000,71.09128121022059,78.29420085544221,34.05170025486055,19.724057789389423,3925.14,3859.49,3840.42,3849.95,3887.72,3792.32,3908.87,4069.91,79.97740213606234,3939.47,3779.51,4019.44,3699.54,4099.42,3619.56,19313.0
222,2022-11-18,3966.389892578125,3979.889892578125,3935.97998046875,3965.340087890625,3965.340087890625,4037360000,77.6895601662029,74.7230237672885,61.61407221453296,19.84517807528397,3934.08,3869.12,3847.56,3854.08,3889.45,3790.28,3910.34,4067.34,78.25990261098198,3947.38,3790.86,4025.64,3712.6,4103.9,3634.34,19314.0
223,2022-11-21,3956.22998046875,3962.0,3933.340087890625,3949.93994140625,3949.93994140625,3850690000,53.29976012253981,67.36020049965443,36.55659632183261,19.90249530863649,3937.6,3876.46,3853.41,3857.5,3890.81,3787.07,3911.98,4064.59,76.05705010569712,3952.52,3800.4,4028.57,3724.35,4104.63,3648.29,19317.0
224,2022-11-22,3965.510009765625,4005.8798828125,3956.8798828125,4003.580078125,4003.580078125,3887990000,79.34587107064505,70.11173045312925,83.44827245522305,20.536600089007614,3952.26,3888.02,3861.99,3862.72,3893.33,3788.49,3913.76,4062.19,75.09909254858059,3963.12,3812.92,4038.22,3737.82,4113.32,3662.72,19318.0
225,2022-11-23,4000.300048828125,4033.780029296875,3998.659912109375,4027.260009765625,4027.260009765625,3279720000,94.87580946898835,75.84048022072439,89.9842752304637,21.461893451135634,3968.93,3900.68,3871.43,3868.6,3896.32,3790.11,3915.72,4059.72,73.19533181710055,3973.88,3827.48,4047.07,3754.29,4120.27,3681.09,19319.0
226,2022-11-25,4023.340087890625,4034.02001953125,4020.760009765625,4026.1201171875,4026.1201171875,1706460000,93.80302513798505,89.34156855920615,86.68860030948224,22.31898183796409,3981.64,3912.08,3880.27,3874.22,3899.23,3792.61,3917.53,4056.91,70.34126886226838,3982.42,3841.74,4052.76,3771.4,4123.1,3701.06,19321.0
227,2022-11-28,4005.360107421875,4012.27001953125,3955.77001953125,3963.93994140625,3963.93994140625,3615430000,45.02660114371512,77.90181191689616,17.352551116141896,21.642587799642406,3977.71,3916.8,3885.05,3877.43,3900.67,3794.42,3918.15,4054.21,70.34168928102942,3987.14,3846.46,4057.48,3776.12,4127.83,3705.77,19324.0
228,2022-11-29,3964.18994140625,3976.77001953125,3937.64990234375,3957.6298828125,3957.6298828125,3546040000,40.076758375817285,59.63546155250581,14.929062042630022,20.654531949860008,3973.24,3920.51,3889.2,3880.29,3901.95,3795.58,3918.73,4051.91,68.85494775276611,3989.36,3851.66,4058.22,3782.8,4127.07,3713.95,19325.0
229,2022-11-30,3957.179931640625,4080.110107421875,3938.580078125,4080.110107421875,4080.110107421875,6579360000,100.0,61.701119839844125,86.7527073134078,21.178209667111574,3996.99,3935.02,3900.11,3887.43,3905.93,3800.06,3920.99,4050.3,72.3156659215332,4007.34,3862.7,4079.65,3790.39,4151.97,3718.07,19326.0
230,2022-12-01,4087.139892578125,4100.509765625,4050.8701171875,4076.570068359375,4076.570068359375,4527130000,85.67940215589572,75.252053510571,82.71581777867233,21.895566037146942,4014.68,3947.89,3910.19,3894.19,3909.74,3805.79,3923.56,4048.33,71.23585556515066,4019.13,3876.65,4090.36,3805.42,4161.6,3734.18,19327.0
231,2022-12-02,4040.169921875,4080.47998046875,4026.6298828125,4071.699951171875,4071.699951171875,4012620000,82.31005855422336,89.32982023670634,73.32741799794208,22.043638791384645,4027.35,3959.14,3919.42,3900.53,3913.36,3812.07,3926.26,4046.31,70.40796233139348,4029.55,3888.73,4099.96,3818.32,4170.36,3747.92,19328.0
